tconst,original_country,poster_url,title,overview,release_date,genres,type,youtube_url,averageRating,numVotes
tt0110357,US,https://image.tmdb.org/t/p/w500/n6UChiAOSTHGih2FBactLjA4Cdt.jpg,Le Roi lion,"Disney présente l'histoire de Simba, un fougueux lionceau qui « voudrait déjà être roi ». Éloigné par son sombre et ambitieux oncle Scar, Simba profite de la vie avec ses drôles de compagnons Timon et Pumbaa, oubliant son rang et ses responsabilités. Mais son destin l'appelle à rentrer auprès des siens et à reprendre sa place dans le Grand Cercle de la Vie.",1994-06-15,"Adventure,Animation,Drama",Clip,https://www.youtube.com/watch?v=2wsSuf0sIBc,8.5,1255911
tt1431045,US,https://image.tmdb.org/t/p/w500/z5VjcCEioj2c2dvxmoqBW0Rj8Xj.jpg,Deadpool,"Deadpool, est l'anti-héros le plus atypique de l'univers Marvel. À l'origine, il s'appelle Wade Wilson : un ancien militaire des Forces Spéciales devenu mercenaire. Après avoir subi une expérimentation hors norme qui va accélérer ses pouvoirs de guérison, il va devenir Deadpool. Armé de ses nouvelles capacités et d'un humour noir survolté, Deadpool va traquer l'homme qui a bien failli anéantir sa vie.",2016-02-09,"Action,Comedy,Sci-Fi",Trailer,https://www.youtube.com/watch?v=8xx91zoASLY,8.0,1251285
tt0434409,US,https://image.tmdb.org/t/p/w500/4HFt1jyjZD3MssiyNPJLToqGd1v.jpg,V pour Vendetta,"Londres, au 21ème siècle… Evey Hammond ne veut rien oublier de l’homme qui lui sauva la vie et lui permit de dominer ses peurs les plus lointaines. Mais il fut un temps où elle n’aspirait qu’à l’anonymat pour échapper à une police secrète omnipotente. Comme tous ses concitoyens, trop vite soumis, elle acceptait que son pays ait perdu son âme et se soit donné en masse au tyran Sutler et à ses partisans. Une nuit, alors que deux « gardiens de l’ordre » s’apprêtaient à la violer dans une rue déserte, Evey vit surgir son libérateur. Et rien ne fut plus comme avant. Son apprentissage commença quelques semaines plus tard sous la tutelle de « V ». Evey ne connaîtrait jamais son nom et son passé, ne verrait jamais son visage atrocement brûlé et défiguré, mais elle deviendrait à la fois son unique disciple, sa seule amie et le seul amour d’une vie sans amour…",2006-02-23,"Action,Drama,Sci-Fi",Trailer,https://www.youtube.com/watch?v=uEMJ_yr4x0w,8.1,1244932
tt0114814,US,https://image.tmdb.org/t/p/w500/h06jDZB4Y9YQJiSGTcUwbhuiUrB.jpg,Usual Suspects,"Suspect numéro 1 dans une étrange affaire de hold-up, Verbal Kint est soumis à un interrogatoire par des agents fédéraux. Très vite, il dévoile aux policiers que le véritable cerveau de cette affaire n'est autre que le redoutable criminel Keyser Soze, un être machiavélique possédant une intelligence hors du commun. Peu à peu, le suspect va dresser un portrait effrayant de ce criminel que personne n'a jamais vu…",1995-07-19,"Crime,Drama,Mystery",Trailer,https://www.youtube.com/watch?v=KCYr5PpGOvk,8.5,1236703
tt0264464,US,https://image.tmdb.org/t/p/w500/nafyoqVGi87AwaV51GSJ0pk97gs.jpg,Arrête-moi si tu peux,"Dans les années soixante, le jeune Frank Abagnale Jr. est passé maître dans l’art de l’escroquerie, allant jusqu’à détourner 2,5 millions de dollars et à figurer sur les listes du FBI comme l’un des dix individus les plus recherchés des États‐Unis. Véritable caméléon, Frank revêt des identités aussi diverses que celles de pilote de ligne, de médecin, de professeur d’université ou encore d’assistant du procureur. Carl Hanratty, agent du FBI à l’apparence stricte, fait de la traque de Frank Abagnale Jr. sa mission prioritaire, mais ce dernier reste pendant longtemps insaisissable…",2002-12-16,"Biography,Crime,Drama",Trailer,https://www.youtube.com/watch?v=HQRTu6kgvmU,8.1,1233933
tt1049413,US,https://image.tmdb.org/t/p/w500/k55kMEPkxGej70udPcVNqhTiwBz.jpg,Là-haut,"À 78 ans, Carl n'envisage plus qu'une chose : finir tranquillement sa vie dans la petite maison où il a passé toute une existence paisible auprès de son épouse Ellie. Veuf désormais, il reste, en effet, attaché à son passé en refusant les propositions mirobolantes d'un promoteur pour racheter son bien. Quand des circonstances exceptionnelles le contraignent d'intégrer une maison de retraite, il prend une ultime fois les choses en mains et, transformant sa demeure en dirigeable, s'envole pour l'aventure, vers la partie du monde où sa femme et lui s'étaient promis un jour de s'installer. Il ne se doute pas alors qu'il a emporté avec lui un jeune passager clandestin, Russell et que le voyage sera loin d'être de tout repos…",2009-05-28,"Adventure,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=KYJCe_PLVaE,8.3,1233186
tt0371746,US,https://image.tmdb.org/t/p/w500/kNKUCNLu1lZDGAHOBEHxR6psYHx.jpg,Iron Man,"Tony Stark, inventeur de génie, vendeur d'armes et playboy milliardaire, est kidnappé. Forcé par ses ravisseurs de fabriquer une arme redoutable, il construit en secret une armure high-tech révolutionnaire qu'il utilise pour s'échapper. Comprenant la puissance de cette armure, il décide de l'améliorer et de l'utiliser pour faire régner la justice et protéger les innocents.",2008-04-30,"Action,Adventure,Sci-Fi",Trailer,https://www.youtube.com/watch?v=X4SAjaHFeDw,7.9,1221984
tt0119217,US,https://image.tmdb.org/t/p/w500/gvWfXts6Qp34z8VTzpMagatA0nD.jpg,Will Hunting,"Will Hunting est un authentique génie mais également un rebelle aux élans imprévisibles. Il est né dans le quartier populaire de South Boston et a arrêté très tôt ses études, refusant le brillant avenir que pouvait lui procurer son intelligence. Il vit désormais entouré d'une bande de copains et passe son temps dans les bars a chercher la bagarre et à commettre quelques petits délits qui risquent bien de l'envoyer en prison. C'est alors que ses dons prodigieux en mathématiques attirent l'attention du professeur Lambeau, du Massachusetts Institute of Technology...",1997-12-05,"Drama,Romance",Trailer,https://www.youtube.com/watch?v=67FOuMQbKd4,8.4,1213378
tt0266543,US,https://image.tmdb.org/t/p/w500/8zR2vXoXfdlknEYjfHvCbb1rJbI.jpg,Le Monde de Nemo,"Nemo, un jeune poisson-clown intrépide est capturé puis plongé dans l'aquarium d'un cabinet dentaire. Marin, son père, et Dory, un poisson-chirurgien bleu sympathique mais tête-en-l'air, entament un long périple pour le retrouver. Ils croiseront en chemin une éclectique faune tropicale plus ou moins bien intentionnée. Sauront-ils retrouver la piste de Nemo ?",2003-05-30,"Adventure,Animation,Comedy",Featurette,https://www.youtube.com/watch?v=UkflOVyj5pE,8.2,1205179
tt1392190,"AU, US",https://image.tmdb.org/t/p/w500/oLy2V6AWSEfdPgKOtrSGnwB3Q2R.jpg,Mad Max : Fury Road,"Hanté par un lourd passé, Mad Max estime que le meilleur moyen de survivre est de rester seul. Cependant, il se retrouve embarqué par une bande qui parcourt le désert à bord d’un véhicule militaire piloté par l’Impératrice Furiosa. Ils fuient la Citadelle où sévit le terrible Immortan Joe qui s’est fait voler un objet irremplaçable. Enragé, ce Seigneur de guerre envoie ses hommes pour traquer les rebelles impitoyablement…",2015-05-13,"Action,Adventure,Sci-Fi",Featurette,https://www.youtube.com/watch?v=7MTY_r3L2Ek,8.1,1204234
tt0477348,US,https://image.tmdb.org/t/p/w500/TIIk6p8BziUM5dh8DD048PmcHX.jpg,No Country for Old Men,"1980, États-Unis, à la frontière qui sépare le Texas du Mexique, les trafiquants mexicains de drogue ont depuis longtemps remplacé les voleurs de bétail. Lorsque Llewelyn Moss découvre dans une plaine des véhicules abandonnés, cernée de cadavres ensanglantés, il ne sait rien de ce qui a conduit à ce drame. Mais il comprend qu'un échange a mal tourné et qu'ils se sont entre-tués. Il recherche un éventuel survivant, le piste et le retrouve mort, au pied d'un arbre avec une valise contenant deux millions de dollars qu'il emporte. Il ne se doute pas de ce que cela va provoquer, mais il se doute que les trafiquants ne vont pas abandonner l'argent. Moss a déclenché une réaction en chaîne que le shérif Ed Tom Bell, un homme proche de la retraite, lucide et clairvoyant, va suivre à la trace…",2007-11-09,"Crime,Drama,Thriller",Featurette,https://www.youtube.com/watch?v=3GhS-560b0Y,8.2,1186455
tt0338013,US,https://image.tmdb.org/t/p/w500/zYSvjW4F16W6drhFtEtNAHAplIN.jpg,Eternal Sunshine of the Spotless Mind,"Joel et Clementine ne voient plus que les mauvais côtés de leur tumultueuse histoire d’amour, au point que celle‐ci fait effacer de sa mémoire toute trace de cette relation. Effondré, Joël contacte l’inventeur du procédé Lacuna, le Dr. Mierzwiak, pour qu’il extirpe également de sa mémoire tout ce qui le rattachait à Clémentine. Deux techniciens, Stan et Patrick, s’installent à son domicile et se mettent à l’œuvre, en présence de la secrétaire, Mary. Les souvenirs commencent à défiler dans la tête de Joël, des plus récents aux plus anciens, et s’envolent un à un, à jamais. Mais en remontant le fil du temps, Joël redécouvre ce qu’il aimait depuis toujours en Clémentine – l’inaltérable magie d’un amour dont rien au monde ne devrait le priver. Luttant de toutes ses forces pour préserver ce trésor, il engage alors une bataille de la dernière chance contre Lacuna…",2004-03-19,"Drama,Romance,Sci-Fi",Featurette,https://www.youtube.com/watch?v=0EzYrclPyVs,8.3,1180748
tt0107290,US,https://image.tmdb.org/t/p/w500/piXVw2Rs7qqxs3XdZOy2jV0vmD9.jpg,Jurassic Park,"Généticien de génie, le professeur John Hammond a recréé de nombreuses espèces de dinosaures à partir d'une goutte de sang prélevée sur un moustique fossilisé. Démiurge naïf et généreux, dépassé par ses propres ambitions, il projette d’ouvrir un gigantesque et terrifiant parc d'attractions. Mais la pureté de son rêve se heurte à la cupidité des hommes et, plus grave, à la violence latente, indomptable de la Nature.",1993-06-11,"Action,Adventure,Sci-Fi",Trailer,https://www.youtube.com/watch?v=6ZcgnyUtHp4,8.2,1174796
tt0114709,US,https://image.tmdb.org/t/p/w500/jsL6Sf2LuZmRfWQ2po4unTyykIg.jpg,Toy Story,"Dans un monde où les jouets vivent leur vie quand les humains ne sont pas présents, Toy Story emmène les spectateurs dans un voyage fantastique vu principalement par les yeux de deux rivaux : Woody, un cow-boy, et Buzz l'Éclair, un ranger de l’espace. Ce duo va devoir apprendre à mettre ses différences de côté et s'allier, lorsqu’il sera séparé de son propriétaire Andy.",1995-11-22,"Adventure,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=GEnwXRhf9oU,8.3,1171347
tt0105236,US,https://image.tmdb.org/t/p/w500/b62t5xsAMGZ2LOLbD0l85xQE3tr.jpg,Reservoir Dogs,"Après un hold‐up manqué, des cambrioleurs de haut vol font leurs comptes dans une confrontation violente, pour découvrir lequel d’entre eux les a trahis.",1992-09-02,"Crime,Thriller",Trailer,https://www.youtube.com/watch?v=OiqPQ7L_C00,8.3,1168948
tt2267998,US,https://image.tmdb.org/t/p/w500/7xkJ1ACu40BjzLHVPRILWjFvW7.jpg,Gone Girl,"Amy et Nick forment en apparence un couple modèle. Victimes de la crise, ils quittent Manhattan pour retourner s'installer dans la ville du Missouri où Nick a grandi. Mais le jour de leur 5ème anniversaire de mariage, Amy disparaît et Nick retrouve leur maison saccagée. Lors de l'enquête tout semble accuser Nick. Celui‐ci décide, de son côté, de tout faire pour savoir ce qui est arrivé à Amy et découvre qu'elle lui dissimulait beaucoup de choses.",2014-10-01,"Drama,Mystery,Thriller",Trailer,https://www.youtube.com/watch?v=Fn_L_XaqcpI,8.1,1166222
tt0112573,US,https://image.tmdb.org/t/p/w500/cteCb7HgeNmx8aeu5drpTb7N8fB.jpg,Braveheart,"À la fin du XIIIe siècle, le roi Edward 1er d'Angleterre s'empare du trône d’Écosse, réduisant son peuple à la misère. William Wallace donne le signe de la révolte et, à la tête d'une armée de gueux, parvient à reconquérir plusieurs places fortes. Mais les nobles écossais sont lâchés et par deux fois trahissent le héros de leur peuple…",1995-05-24,"Biography,Drama,War",Trailer,https://www.youtube.com/watch?v=4g3gR7ICBkw,8.3,1159355
tt2582802,US,https://image.tmdb.org/t/p/w500/3XriEpTdnplQRzyphAC0cu3emns.jpg,Whiplash,"Andrew, 19 ans, rêve de devenir l’un des meilleurs batteurs de jazz de sa génération. Mais la concurrence est rude au conservatoire de Manhattan où il s’entraîne avec acharnement. Il a pour objectif d’intégrer le fleuron des orchestres dirigé par Terence Fletcher, professeur féroce et intraitable. Lorsque celui-ci le repère enfin, Andrew se lance, sous sa direction, dans la quête de l’excellence…",2014-10-10,"Drama,Music",Trailer,https://www.youtube.com/watch?v=D2r4-82hsRM,8.5,1150616
tt0167404,US,https://image.tmdb.org/t/p/w500/7s3ekiDpic8NxDjwdLdOYDIX8Pe.jpg,Sixième Sens,"Cole Sear, garçonnet de huit ans est hanté par un terrible secret. Son imaginaire est visité par des esprits menaçants. Trop jeune pour comprendre le pourquoi de ces apparitions et traumatisé par ces pouvoirs paranormaux, Cole s'enferme dans une peur maladive et ne veut révéler à personne la cause de son enfermement, à l'exception d'un psychologue pour enfants. La recherche d'une explication rationnelle guidera l'enfant et le thérapeute vers une vérité foudroyante et inexplicable.",1999-08-06,"Drama,Mystery,Thriller",Trailer,https://www.youtube.com/watch?v=650196yFmyo,8.2,1142241
tt1392170,US,https://image.tmdb.org/t/p/w500/wSvsjqyRWk5xku9yEUNZYFwUF87.jpg,Hunger Games,"Dans un proche futur, les États‐Unis sont devenus un gouvernement fédéral dystopique dans lequel chacun des 12 districts doit envoyer un garçon et une fille combattre lors d’un événement annuel télévisé, « Les Hunger Games ». La seule issue à ces jeux pour les « Tributs » est de tuer ou d’être tué. Lorsque la petite sœur de Katniss est tirée au sort pour y participer, celle‐ci décide de prendre sa place.",2012-03-12,"Action,Adventure,Sci-Fi",Trailer,https://www.youtube.com/watch?v=wqMsK0KyZi8,7.2,1079424
tt0198781,US,https://image.tmdb.org/t/p/w500/rIjzsrY8xQ4M4ZthmVqHtiqsioQ.jpg,Monstres & Cie,"Monstropolis est une petite ville peuplée de monstres dont la principale source d’énergie provient des cris des enfants. Monstres & Cie est la plus grande usine de traitement de cris de la ville. Grâce au nombre impressionnant de portes de placards dont dispose l’usine, une équipe de monstres d’élite pénètre dans le monde des humains pour terrifier durant la nuit les enfants et récolter leurs hurlements. Le Terreur d’élite le plus réputé de Monstres & Cie s’appelle Jacques Sullivent, alias Sulli. C’est un monstre cornu de 2 m 40 de haut à la fourrure bleu-vert tachetée de violet. Une nuit, alors qu’il se trouve à « l'étage de la Terreur », il s’aperçoit qu’une porte de placard n’a pas été fermée correctement. Pour vérifier que tout est en place, il l’ouvre, permettant sans le vouloir à Bouh, une petite fille, de pénétrer dans son monde.",2001-11-01,"Adventure,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=gdjIO52RRGA,8.1,1072823
tt0268978,US,https://image.tmdb.org/t/p/w500/AjoFwrErCHZYCx4pYqH1F0CjrcA.jpg,Un homme d'exception,"En 1947, étudiant les mathématiques à l'université de Princeton, John Forbes Nash Jr., un brillant élève, élabore sa théorie économique des jeux. Pour lui, les fluctuations des marchés financiers peuvent être calculées très précisément. Au début des années cinquante, ses travaux et son enseignement au Massachusetts Institute of Technology ne passent pas inaperçus et un représentant du Département de la Défense, William Parcher, se présente à lui pour lui proposer d'aider secrètement les États‐Unis. La mission de John consiste à décrypter dans la presse les messages secrets d’espions russes, censés préparer un attentat nucléaire sur le territoire américain. Celui‐ci y consacre rapidement tout son temps, et ce au détriment de sa vie de couple avec Alicia. Ce job n'est toutefois pas sans risques : des agents ennemis surveillent ses moindres faits et gestes. Mais personne ne le croit.",2001-12-14,"Biography,Drama,Mystery",Trailer,https://www.youtube.com/watch?v=_w6u81rVGgA,8.2,1051942
